desconcertar	desconcertando	desconcertado	desconcerta	desconcertá	desconcertad	desconcerto	desconcertas	desconcertás	desconcerta	desconcertamos	desconcertáis	desconcertan	desconcerte	desconcertes	desconcertés	desconcerte	desconcertemos	desconcertéis	desconcerten	desconcertaba	desconcertabas	desconcertaba	desconcertábamos	desconcertabais	desconcertaban	desconcertara	desconcertaras	desconcertara	desconcertáramos	desconcertarais	desconcertaran	desconcertaré	desconcertarás	desconcertará	desconcertaremos	desconcertaréis	desconcertarán	desconcertaría	desconcertarías	desconcertaría	desconcertaríamos	desconcertaríais	desconcertarían	desconcerté	desconcertaste	desconcertastes	desconcertó	desconcertamos	desconcertasteis	desconcertaron	desconcertase	desconcertases	desconcertase	desconcertásemos	desconcertaseis	desconcertasen	desconcertare	desconcertares	desconcertare	desconcertáremos	desconcertareis	desconcertaren	vt:  to disconcert;
caribe		adj: Another name for the piranha fish; Caribbean; hot, "sol caribe" ("hot sun");
daimio		m: daimyo;
afamado		adj: famous;
habladurías		fp: gossip, rumors;
escurridor		m: colander, strainer; drying rack;
jaguar		m: jaguar (Panthera onca);
policial		m: police officer; whodunit; adj: Related to the police;
rectal		adj: rectal;
comprar	comprando	comprado	compra	comprá	comprad	compro	compras	comprás	compra	compramos	compráis	compran	compre	compres	comprés	compre	compremos	compréis	compren	compraba	comprabas	compraba	comprábamos	comprabais	compraban	comprara	compraras	comprara	compráramos	comprarais	compraran	compraré	comprarás	comprará	compraremos	compraréis	comprarán	compraría	comprarías	compraría	compraríamos	compraríais	comprarían	compré	compraste	comprastes	compró	compramos	comprasteis	compraron	comprase	comprases	comprase	comprásemos	compraseis	comprasen	comprare	comprares	comprare	compráremos	comprareis	compraren	v: to buy;
murmullo		m: a murmur; a rustling noise; susurrus;
tuvaluano		m: Tuvaluan; adj: Tuvaluan;
Albano		prop: male given name. Spanish equivalent to Alban;
osito		m: (a lovable man) teddy bear; diminutive form of oso, little bear;
ahorrar	ahorrando	ahorrado	ahorra	ahorrá	ahorrad	ahorro	ahorras	ahorrás	ahorra	ahorramos	ahorráis	ahorran	ahorre	ahorres	ahorrés	ahorre	ahorremos	ahorréis	ahorren	ahorraba	ahorrabas	ahorraba	ahorrábamos	ahorrabais	ahorraban	ahorrara	ahorraras	ahorrara	ahorráramos	ahorrarais	ahorraran	ahorraré	ahorrarás	ahorrará	ahorraremos	ahorraréis	ahorrarán	ahorraría	ahorrarías	ahorraría	ahorraríamos	ahorraríais	ahorrarían	ahorré	ahorraste	ahorrastes	ahorró	ahorramos	ahorrasteis	ahorraron	ahorrase	ahorrases	ahorrase	ahorrásemos	ahorraseis	ahorrasen	ahorrare	ahorrares	ahorrare	ahorráremos	ahorrareis	ahorraren	vt:  to save (to conserve or prevent the wasting of);  to save (to store for future use);
cocaína		f: cocaine;
gallegohablante		mf: Galician speaker; adj: Galician-speaking ;
socavar	socavando	socavado	socava	socavá	socavad	socavo	socavas	socavás	socava	socavamos	socaváis	socavan	socave	socaves	socavés	socave	socavemos	socavéis	socaven	socavaba	socavabas	socavaba	socavábamos	socavabais	socavaban	socavara	socavaras	socavara	socaváramos	socavarais	socavaran	socavaré	socavarás	socavará	socavaremos	socavaréis	socavarán	socavaría	socavarías	socavaría	socavaríamos	socavaríais	socavarían	socavé	socavaste	socavastes	socavó	socavamos	socavasteis	socavaron	socavase	socavases	socavase	socavásemos	socavaseis	socavasen	socavare	socavares	socavare	socaváremos	socavareis	socavaren	v: to burrow; to undermine;
vienés		m: Viennese (inhabitant or resident of Vienna); adj: Viennese (from or connected with Vienna);
conductivo		adj: conductive;
loto		m: lotus;
Sumeria		prop: Sumer;
europio		m: europium;
iro		m: {rare} A Mohawk hairstyle;
ira		f: ire, wrath;
revés		m: back, reverse side; {tennis} backhand; wrong side;
lote		m: {informatics} batch; lot (chance assignement); lot, claim; plot (of land); {production} batch;
natura		f: nature;
constipación		f: a cold (sickness);
transcriptasa		f: {enzyme} transcriptase;
desenlace		m: outcome;
risotada		f: guffaw;
meridional		adj: southern;
petroleoquímico		adj: Of or pertaining to the petroleum industry;
imponente		adj: imposing, impressive;
ñapa		f: Something that is added, especially something that a merchant gives to a buyer to complete the amount requested, or something extra given as a bonus; a gratuity, lagniappe;
diarrea		f: diarrhea;
rozamiento		m: friction; rubbing;
Laura		prop: female given name;
disfamar	disfamando	disfamado	disfama	disfamá	disfamad	disfamo	disfamas	disfamás	disfama	disfamamos	disfamáis	disfaman	disfame	disfames	disfamés	disfame	disfamemos	disfaméis	disfamen	disfamaba	disfamabas	disfamaba	disfamábamos	disfamabais	disfamaban	disfamara	disfamaras	disfamara	disfamáramos	disfamarais	disfamaran	disfamaré	disfamarás	disfamará	disfamaremos	disfamaréis	disfamarán	disfamaría	disfamarías	disfamaría	disfamaríamos	disfamaríais	disfamarían	disfamé	disfamaste	disfamastes	disfamó	disfamamos	disfamasteis	disfamaron	disfamase	disfamases	disfamase	disfamásemos	disfamaseis	disfamasen	disfamare	disfamares	disfamare	disfamáremos	disfamareis	disfamaren	v: alternative spelling of difamar;
coluro		m: {astronomy} colure;
encajar	encajando	encajado	encaja	encajá	encajad	encajo	encajas	encajás	encaja	encajamos	encajáis	encajan	encaje	encajes	encajés	encaje	encajemos	encajéis	encajen	encajaba	encajabas	encajaba	encajábamos	encajabais	encajaban	encajara	encajaras	encajara	encajáramos	encajarais	encajaran	encajaré	encajarás	encajará	encajaremos	encajaréis	encajarán	encajaría	encajarías	encajaría	encajaríamos	encajaríais	encajarían	encajé	encajaste	encajastes	encajó	encajamos	encajasteis	encajaron	encajase	encajases	encajase	encajásemos	encajaseis	encajasen	encajare	encajares	encajare	encajáremos	encajareis	encajaren	v: to fit;
tenista		mf: tennis player;
maizal		m: piece of land cultivating corn; cornfield;
estratégico		adj: strategic;
remolque		m: towing;
felicidad		f: felicity, happiness;
poliárquico		adj: polyarchic;
innombrable		adj: unmentionable;
guarida		f: A cave, den, or thicket that an animal uses to hide; A popular or recurring hideout or lair; {archaic} medicine, refuge; A shelter or safehouse;
escalada		f: increase, rise;
blonda		f: lace;
piretrina		f: {organic compound} pyrethrin;
blancura		f: whiteness;
-ear		suffix: forms verbs from adjectives and nouns;
corredora		f: feminine form of corredor;
desaforado		adj: wild, uncontrolled, outrageous;
destructible		adj: destructible;
jaquetón		m: great white shark;
sobregirar	sobregirando	sobregirado	sobregira	sobregirá	sobregirad	sobregiro	sobregiras	sobregirás	sobregira	sobregiramos	sobregiráis	sobregiran	sobregire	sobregires	sobregirés	sobregire	sobregiremos	sobregiréis	sobregiren	sobregiraba	sobregirabas	sobregiraba	sobregirábamos	sobregirabais	sobregiraban	sobregirara	sobregiraras	sobregirara	sobregiráramos	sobregirarais	sobregiraran	sobregiraré	sobregirarás	sobregirará	sobregiraremos	sobregiraréis	sobregirarán	sobregiraría	sobregirarías	sobregiraría	sobregiraríamos	sobregiraríais	sobregirarían	sobregiré	sobregiraste	sobregirastes	sobregiró	sobregiramos	sobregirasteis	sobregiraron	sobregirase	sobregirases	sobregirase	sobregirásemos	sobregiraseis	sobregirasen	sobregirare	sobregirares	sobregirare	sobregiráremos	sobregirareis	sobregiraren	v: to overdraw;
filmar	filmando	filmado	filma	filmá	filmad	filmo	filmas	filmás	filma	filmamos	filmáis	filman	filme	filmes	filmés	filme	filmemos	filméis	filmen	filmaba	filmabas	filmaba	filmábamos	filmabais	filmaban	filmara	filmaras	filmara	filmáramos	filmarais	filmaran	filmaré	filmarás	filmará	filmaremos	filmaréis	filmarán	filmaría	filmarías	filmaría	filmaríamos	filmaríais	filmarían	filmé	filmaste	filmastes	filmó	filmamos	filmasteis	filmaron	filmase	filmases	filmase	filmásemos	filmaseis	filmasen	filmare	filmares	filmare	filmáremos	filmareis	filmaren	v: to film;
zooplancton		m: zooplankton;
morenísimo		adj: very brown, very brown-skinned;
desafío		m: challenge; provocation;
obesa		f: An obese woman;
incautar	incautando	incautado	incauta	incautá	incautad	incauto	incautas	incautás	incauta	incautamos	incautáis	incautan	incaute	incautes	incautés	incaute	incautemos	incautéis	incauten	incautaba	incautabas	incautaba	incautábamos	incautabais	incautaban	incautara	incautaras	incautara	incautáramos	incautarais	incautaran	incautaré	incautarás	incautará	incautaremos	incautaréis	incautarán	incautaría	incautarías	incautaría	incautaríamos	incautaríais	incautarían	incauté	incautaste	incautastes	incautó	incautamos	incautasteis	incautaron	incautase	incautases	incautase	incautásemos	incautaseis	incautasen	incautare	incautares	incautare	incautáremos	incautareis	incautaren	v: to confiscate; to seize;
obeso		m: An obese person; adj: obese;
azulejar	azulejando	azulejado	azuleja	azulejá	azulejad	azulejo	azulejas	azulejás	azuleja	azulejamos	azulejáis	azulejan	azuleje	azulejes	azulejés	azuleje	azulejemos	azulejéis	azulejen	azulejaba	azulejabas	azulejaba	azulejábamos	azulejabais	azulejaban	azulejara	azulejaras	azulejara	azulejáramos	azulejarais	azulejaran	azulejaré	azulejarás	azulejará	azulejaremos	azulejaréis	azulejarán	azulejaría	azulejarías	azulejaría	azulejaríamos	azulejaríais	azulejarían	azulejé	azulejaste	azulejastes	azulejó	azulejamos	azulejasteis	azulejaron	azulejase	azulejases	azulejase	azulejásemos	azulejaseis	azulejasen	azulejare	azulejares	azulejare	azulejáremos	azulejareis	azulejaren	v: to tile;
psamoma		m: {medicine} psammoma body;
atasco		m: jam (blockage);
xilano		m: {carbohydrates} xylan;
vibración		f: vibration;
medida		f: action, step, sanction; measure; measurement; moderation;
concienzudo		adj: Conscientious;
sanitario		m: sanitary worker; toilet; adj: sanitary;
sanitaria		f: feminine form of sanitario;
aquenio		m: {botany} achene;
clasificarse		v: to place; to earn a certain rank or award in a competition;
periquera		f: cacophonous gibberish; flock of parakeets;
proclamación		f: proclamation;
cardiología		f: cardiology;
grandílocuo		adj: grandiloquent;
apoteosis		f: apotheosis;
eléctrico		adj: electric, electrical;
otorrinolaringología		f: otorhinolaryngology;
dudoso		adj: dubious;
propulsar	propulsando	propulsado	propulsa	propulsá	propulsad	propulso	propulsas	propulsás	propulsa	propulsamos	propulsáis	propulsan	propulse	propulses	propulsés	propulse	propulsemos	propulséis	propulsen	propulsaba	propulsabas	propulsaba	propulsábamos	propulsabais	propulsaban	propulsara	propulsaras	propulsara	propulsáramos	propulsarais	propulsaran	propulsaré	propulsarás	propulsará	propulsaremos	propulsaréis	propulsarán	propulsaría	propulsarías	propulsaría	propulsaríamos	propulsaríais	propulsarían	propulsé	propulsaste	propulsastes	propulsó	propulsamos	propulsasteis	propulsaron	propulsase	propulsases	propulsase	propulsásemos	propulsaseis	propulsasen	propulsare	propulsares	propulsare	propulsáremos	propulsareis	propulsaren	v: to propel;
vapulear	vapuleando	vapuleado	vapulea	vapuleá	vapulead	vapuleo	vapuleas	vapuleás	vapulea	vapuleamos	vapuleáis	vapulean	vapulee	vapulees	vapuleés	vapulee	vapuleemos	vapuleéis	vapuleen	vapuleaba	vapuleabas	vapuleaba	vapuleábamos	vapuleabais	vapuleaban	vapuleara	vapulearas	vapuleara	vapuleáramos	vapulearais	vapulearan	vapulearé	vapulearás	vapuleará	vapulearemos	vapulearéis	vapulearán	vapulearía	vapulearías	vapulearía	vapulearíamos	vapulearíais	vapulearían	vapuleé	vapuleaste	vapuleastes	vapuleó	vapuleamos	vapuleasteis	vapulearon	vapulease	vapuleases	vapulease	vapuleásemos	vapuleaseis	vapuleasen	vapuleare	vapuleares	vapuleare	vapuleáremos	vapuleareis	vapulearen	v: to thrash;
tejido		m: {biology} tissue; fabric;
sobredimensionar	sobredimensionando	sobredimensionado	sobredimensiona	sobredimensioná	sobredimensionad	sobredimensiono	sobredimensionas	sobredimensionás	sobredimensiona	sobredimensionamos	sobredimensionáis	sobredimensionan	sobredimensione	sobredimensiones	sobredimensionés	sobredimensione	sobredimensionemos	sobredimensionéis	sobredimensionen	sobredimensionaba	sobredimensionabas	sobredimensionaba	sobredimensionábamos	sobredimensionabais	sobredimensionaban	sobredimensionara	sobredimensionaras	sobredimensionara	sobredimensionáramos	sobredimensionarais	sobredimensionaran	sobredimensionaré	sobredimensionarás	sobredimensionará	sobredimensionaremos	sobredimensionaréis	sobredimensionarán	sobredimensionaría	sobredimensionarías	sobredimensionaría	sobredimensionaríamos	sobredimensionaríais	sobredimensionarían	sobredimensioné	sobredimensionaste	sobredimensionastes	sobredimensionó	sobredimensionamos	sobredimensionasteis	sobredimensionaron	sobredimensionase	sobredimensionases	sobredimensionase	sobredimensionásemos	sobredimensionaseis	sobredimensionasen	sobredimensionare	sobredimensionares	sobredimensionare	sobredimensionáremos	sobredimensionareis	sobredimensionaren	vt:  to overblow, to exaggerate the significance of;
determinación		f: decision; determination; firmness;
manchado		adj: spotted;
acaloradamente		adv: hotly, vehemently;
pileta		f: basin; pool;
cloqueo		m: cluck;
ladro		m: woof, bark;
conexina		f: {protein} connexin;
Persia		prop: Persia;
edición		f: edition;
ábaco		m: abacus;
propagar	propagando	propagado	propaga	propagá	propagad	propago	propagas	propagás	propaga	propagamos	propagáis	propagan	propague	propagues	propagués	propague	propaguemos	propaguéis	propaguen	propagaba	propagabas	propagaba	propagábamos	propagabais	propagaban	propagara	propagaras	propagara	propagáramos	propagarais	propagaran	propagaré	propagarás	propagará	propagaremos	propagaréis	propagarán	propagaría	propagarías	propagaría	propagaríamos	propagaríais	propagarían	propagué	propagaste	propagastes	propagó	propagamos	propagasteis	propagaron	propagase	propagases	propagase	propagásemos	propagaseis	propagasen	propagare	propagares	propagare	propagáremos	propagareis	propagaren	v: to propagate;
volador		adj: flying;
algun		adj: obsolete spelling of algún;
academia		f: academy;
abrevadero		m: drinking trough;
pólvora		f: gunpowder;
letra		f: A letter (symbol); handwriting; lyrics;
desaparecer	desapareciendo	desaparecido	desaparece	desaparecé	desapareced	desaparezco	desapareces	desaparecés	desaparece	desaparecemos	desaparecéis	desaparecen	desaparezca	desaparezcas	desaparezcás	desaparezca	desaparezcamos	desaparezcáis	desaparezcan	desaparecía	desaparecías	desaparecía	desaparecíamos	desaparecíais	desaparecían	desapareciera	desaparecieras	desapareciera	desapareciéramos	desaparecierais	desaparecieran	desapareceré	desaparecerás	desaparecerá	desapareceremos	desapareceréis	desaparecerán	desaparecería	desaparecerías	desaparecería	desapareceríamos	desapareceríais	desaparecerían	desaparecí	desapareciste	desaparecistes	desapareció	desaparecimos	desaparecisteis	desaparecieron	desapareciese	desaparecieses	desapareciese	desapareciésemos	desaparecieseis	desapareciesen	desapareciere	desaparecieres	desapareciere	desapareciéremos	desapareciereis	desaparecieren	vi:  to disappear;
crepitar	crepitando	crepitado	crepita	crepitá	crepitad	crepito	crepitas	crepitás	crepita	crepitamos	crepitáis	crepitan	crepite	crepites	crepités	crepite	crepitemos	crepitéis	crepiten	crepitaba	crepitabas	crepitaba	crepitábamos	crepitabais	crepitaban	crepitara	crepitaras	crepitara	crepitáramos	crepitarais	crepitaran	crepitaré	crepitarás	crepitará	crepitaremos	crepitaréis	crepitarán	crepitaría	crepitarías	crepitaría	crepitaríamos	crepitaríais	crepitarían	crepité	crepitaste	crepitastes	crepitó	crepitamos	crepitasteis	crepitaron	crepitase	crepitases	crepitase	crepitásemos	crepitaseis	crepitasen	crepitare	crepitares	crepitare	crepitáremos	crepitareis	crepitaren	v: to crackle;
serrucho		m: handsaw;
impureza		f: taint; impurity;
internacionalizar	internacionalizando	internacionalizado	internacionaliza	internacionalizá	internacionalizad	internacionalizo	internacionalizas	internacionalizás	internacionaliza	internacionalizamos	internacionalizáis	internacionalizan	internacionalice	internacionalices	internacionalicés	internacionalice	internacionalicemos	internacionalicéis	internacionalicen	internacionalizaba	internacionalizabas	internacionalizaba	internacionalizábamos	internacionalizabais	internacionalizaban	internacionalizara	internacionalizaras	internacionalizara	internacionalizáramos	internacionalizarais	internacionalizaran	internacionalizaré	internacionalizarás	internacionalizará	internacionalizaremos	internacionalizaréis	internacionalizarán	internacionalizaría	internacionalizarías	internacionalizaría	internacionalizaríamos	internacionalizaríais	internacionalizarían	internacionalicé	internacionalizaste	internacionalizastes	internacionalizó	internacionalizamos	internacionalizasteis	internacionalizaron	internacionalizase	internacionalizases	internacionalizase	internacionalizásemos	internacionalizaseis	internacionalizasen	internacionalizare	internacionalizares	internacionalizare	internacionalizáremos	internacionalizareis	internacionalizaren	v: to internationalize;
